Date,"Project Number",Name,Amount
2018-01-31T00:00:00Z,102491,"PENINSULA SCHOOL FEEDING ASSOCIATION (PSFA)",127440.0
2018-01-31T00:00:00Z,102496,EBE,138900.0
2017-06-08T00:00:00Z,102519,"GRACE CHAPEL DAY CARE CENTRE",100000.0
2017-06-08T00:00:00Z,102522,"SALILENI DAGSORGSENTRUM",50000.0
2017-11-24T00:00:00Z,102538,"SOUTH AFRICA NATIONAL TUBERCULOSIS ASSOCIATION",101000.0
2017-04-26T00:00:00Z,102543,"NTHABISENG DAY CARE CENTRE",100000.0
2018-03-16T00:00:00Z,102543,"NTHABISENG DAY CARE CENTRE",59497.0
2017-12-12T00:00:00Z,102597,"MAGALAKANGQA PRE",80000.0
2017-08-01T00:00:00Z,102629,"INZAME ZETHU EDUCARE CENTRE",90000.0
2017-11-17T00:00:00Z,102633,"MASIKHANYE FOOD GARDENING",128500.0
2017-12-12T00:00:00Z,102643,"THE EQUINOX TRUST",79047.0
2017-11-24T00:00:00Z,102648,"THE LIFEMATTERS FOUNDATION",84400.0
2018-02-09T00:00:00Z,102681,"HERDS HEALING HEARTS FOUNDATION (NPC)",100000.0
2017-07-20T00:00:00Z,102695,"BONOLO CRECHE",137382.0
2017-05-11T00:00:00Z,102724,"DISABLED CHILDREN'S ACTION GROUP NORTHERN CAPE",125252.0
2018-03-16T00:00:00Z,102724,"DISABLED CHILDREN'S ACTION GROUP NORTHEN CAPE",90000.0
2017-08-15T00:00:00Z,102737,"BOLAND BADMINTON ASSOCIATION",100000.0
2017-12-12T00:00:00Z,102739,"BERGVLIET SPORTS ASSOCIATION",50000.0
2017-10-27T00:00:00Z,102772,SANCA,111740.0
2018-02-09T00:00:00Z,102773,"KOELFONTEIN CRECHE",500000.0
2017-12-20T00:00:00Z,102797,"SIEMBAMBA  CRECHE",95500.0
2017-11-17T00:00:00Z,102801,"OUR HOPE PRE",140000.0
2018-03-29T00:00:00Z,102805,"SONSTRAAL EDUCARE CENTRE",380000.0
2017-11-08T00:00:00Z,102807,"UKWANDA PRE",118031.0
2018-02-09T00:00:00Z,102823,"SIPHILA SONKE OUTREACH PROGRAMME",460000.0
2017-11-24T00:00:00Z,102825,"ZONNEBLOEM A C V V DIENSTAK",163890.0
2017-10-02T00:00:00Z,102832,"VUKANI COMMUNITY VOLUNTEERS",100000.0
2017-10-02T00:00:00Z,102838,"SIYAZAMA COMMUNITY SERVICE CENTRE",100000.0
2017-12-12T00:00:00Z,102863,"MDZANANDA ANIMAL CLINIC",320000.0
2017-12-21T00:00:00Z,102864,YSTERPLAAT,349300.0
2017-10-27T00:00:00Z,102870,"GRACE AND DIGNITY NPC",123000.0
2017-12-21T00:00:00Z,102886,"HEAL EQUIP RESTORE OPTIMISE STRENGHTS",88000.0
2018-03-26T00:00:00Z,102920,"THEMBALAKHE DAY CARE",61500.0
2018-02-28T00:00:00Z,102931,"STARS OF TOMORROW COMPUTER CENTRE",95071.0
2017-11-30T00:00:00Z,102944,"THE DAN",87396.0
2017-12-12T00:00:00Z,102953,DOMINICAN,60000.0
2017-12-12T00:00:00Z,102958,"QHAYISA PER",140100.0
2017-12-21T00:00:00Z,102962,"REBUILDING AND LIFE SKILLS TRAINING CENTRE",114600.0
2017-12-12T00:00:00Z,103007,"FUNDA INCWADI NPC",67933.0
2017-11-30T00:00:00Z,103035,"SISONKE SOPHUMELELA",100000.0
2017-11-30T00:00:00Z,103049,"NOBUBELE EDUCARE CENTRE",100000.0
2017-12-12T00:00:00Z,103077,"THE SHINE TRUST",61000.0
2017-09-07T00:00:00Z,103132,"RECLAIMING CHILDREN AND YOUTH AGENCY FOR DEVELOPMENT",89600.0
2018-01-11T00:00:00Z,103167,"OLUTSHA DEVELOPMENT INITIATIVES",114700.0
2017-05-04T00:00:00Z,103257,"EHLANZENI ARTISTS ASSOCIATION",600000.0
2017-08-23T00:00:00Z,103289,"JACOB ZUMA PRIMARY SCHOOL",300000.0
2018-03-26T00:00:00Z,103386,"HOPE CRECHE & PRE",137000.0
2017-07-24T00:00:00Z,103396,"UNIVERSITY OF MPUMALANGA",9000000.0
2018-02-23T00:00:00Z,103406,"LIKHONITHEMBA TRAUMA COUNSELING",61580.0
2017-05-03T00:00:00Z,103459,"MAPHADIME SENIOR SECONDARY SCHOOL",1411587.0
2017-05-25T00:00:00Z,103471,"MABULE PRIMARY SCHOOL",844640.4
2017-11-30T00:00:00Z,103471,"MABULE PRIMARY SCHOOL",563093.98
2017-08-23T00:00:00Z,103482,"DOWN SYNDROME ASSOCIATION KWAZULU NATAL",551395.0
2017-04-12T00:00:00Z,103488,"BIG BRANDS MEDIA FOUNDATION",245119.0
2017-05-03T00:00:00Z,103561,"DHLADHLA FOUNDATION",350000.0
2017-11-17T00:00:00Z,103589,"NKOTLOTO DAY CARE CENTRE",73254.0
2017-04-26T00:00:00Z,103613,"ASSOCIATION OF INDEPENDENT PUBLISHERS",345115.0
2018-01-08T00:00:00Z,103628,"ABRINA 3641",7500000.0
2017-09-20T00:00:00Z,103638,"DAYENI PRIMARY SCHOOL",1800000.0
2017-11-14T00:00:00Z,103638,"DAYENI PRIMARY SCHOOL",1200000.0
2017-12-14T00:00:00Z,103638,"DAYENI PRIMARY SCHOOL",563591.0
2017-09-20T00:00:00Z,103643,"SETHO HERITAGE PROJECT NPC",600000.0
2017-05-05T00:00:00Z,103645,"ASSITEJ SOUTH AFRICA",2360000.0
2017-11-27T00:00:00Z,103645,"ASSITEJ SOUTH AFRICA",590000.0
2017-05-03T00:00:00Z,103652,"YOUTH IN TRUST",567360.0
2017-06-05T00:00:00Z,103662,"WAKKERSTROOM MUSIC FESTIVAL",100000.0
2017-08-01T00:00:00Z,103663,"IZWI LETHEMBA ""THE VOICE OF HOPE""",248000.0
2017-06-05T00:00:00Z,103665,"WINDSORTON YOUNG STARS",75010.0
2017-05-12T00:00:00Z,103672,"RADZAMBO CULTURAL FOUNDATION",300000.0
2017-05-17T00:00:00Z,103675,"UNIVERSITY OF JOHANNESBURG",600000.0
2017-11-17T00:00:00Z,103698,"THE EPIC COMMUNITY CHESS CLUB",48600.0
2017-05-17T00:00:00Z,103702,"REGAE PRIMARY SCHOOL",100000.0
2017-09-01T00:00:00Z,103705,"RIVERSDAL UITVOERENDE KUNSTE",270000.0
2017-05-25T00:00:00Z,103728,"MALONEYS EYE PRIMARY FARM SCHOOL",200000.0
2017-06-05T00:00:00Z,103743,"STRAUSS SECONDARY SCHOOL",200000.0
2017-05-17T00:00:00Z,103744,"SITJHEJIWE SECONDARY SCHOOL",200000.0
2017-08-01T00:00:00Z,103749,"LUHENI PRIMARY SCHOOL",50000.0
2017-09-19T00:00:00Z,103751,"TSHIXWADZA PRIMARY SCHOOL",200000.0
2017-12-12T00:00:00Z,103752,"THOMANI PRIMARY SCHOOL",100000.0
2017-09-07T00:00:00Z,103753,"TSHIFUDI PRIMARY SCHOOL",200000.0
2017-08-01T00:00:00Z,103754,"TSHAVHADINDA PRIMARY SCHOOL",100000.0
2017-08-30T00:00:00Z,103756,"BASHASHA PRIMARY SCHOOL",100000.0
2017-06-05T00:00:00Z,103759,"MAFUKANI PRIMARY SCHOOL",100000.0
2017-09-19T00:00:00Z,103760,"MBONENI PRIMARY SCHOOL",200000.0
2018-01-31T00:00:00Z,103762,"SOLOMON MAHLANGU FREEDOM COLLEGE TRUST",282706.0
2017-05-17T00:00:00Z,103765,"ISIKO FOUNDATION SA NPC",1132000.0
2017-11-17T00:00:00Z,103765,"ISIKO FOUNDATION SA NPC",283000.0
2017-04-26T00:00:00Z,103769,"AFRICAN WOMEN INDEPENDENT FORUM",272000.0
2018-03-16T00:00:00Z,103769,"AFRICAN WOMEN INDEPENDENT FORUM",68500.0
2017-11-17T00:00:00Z,103772,LESEDI,300000.0
2017-08-15T00:00:00Z,103774,"MERRIESPRUIT PRIMARY SCHOOL",151729.0
2017-08-25T00:00:00Z,103794,"MATSITSI PRIMARY SCHOOL",276032.0
2017-10-27T00:00:00Z,103798,"EKURHULENI SCHOOL OF MUSIC",298383.0
2017-08-30T00:00:00Z,103816,"BLOEMFONTEIN MUNICIPALS BOWLS CLUB",100000.0
2017-05-05T00:00:00Z,103827,"VOCE DE ALEX",408000.0
2017-06-05T00:00:00Z,103842,"THUSO SPORTS DEVELOPMENT CENTRE",80900.0
2017-09-07T00:00:00Z,103844,"CARRYOU MINISTRY HEALTH,CHILDREN & YOUTH CARE",211895.0
2017-09-13T00:00:00Z,103848,"GREENFIELDS FC",29790.2
2017-08-23T00:00:00Z,103850,"PONGOLA CRICKET CLUB",93707.71
2017-09-07T00:00:00Z,103851,"LEGAL CENTRE FOR GENDER BASED VIOLENCE ASSOCIATION",100000.0
2017-09-07T00:00:00Z,103857,"CARRYOU MINISTRY ELANDSVLEI DROP",168500.0
2017-08-15T00:00:00Z,103874,"VIA VOLCANO",1191600.0
2017-05-29T00:00:00Z,103877,"CHANGE FOREVER FOUNDATION",1530000.0
2017-09-19T00:00:00Z,103878,"TSHOMARELO PRIMARY SCHOOL",180000.0
2017-05-12T00:00:00Z,103895,"EARTH ART WRITER`S GUILD",240480.0
2017-08-08T00:00:00Z,103896,"THAKADU TRADITIONAL DANCE",165920.0
2017-06-29T00:00:00Z,103904,"VOICE OF SERANADE CHOIR",129524.0
2017-09-28T00:00:00Z,103911,"CILLIE HIGH SCHOOL",500000.0
2017-08-15T00:00:00Z,103916,"AMBASSADORS OF CHANGE",19200.0
2017-12-20T00:00:00Z,103928,REACH,462000.0
2017-05-23T00:00:00Z,103933,"THE CAPE TOWN CARNIVAL TRUST",237580.0
2017-08-01T00:00:00Z,103941,"SLOVO PARK PRIMARY SCHOOL",299992.0
2017-08-01T00:00:00Z,103944,"GOSHETSENG PRIMARY SCHOOL",300000.0
2017-08-01T00:00:00Z,103947,"NAPE A NGWATO SECONDARY SCHOOL",299992.0
2017-12-21T00:00:00Z,103950,"MMASWI A NAPE PRIMARY SCHOOL",300000.0
2017-08-23T00:00:00Z,103953,"LASVEGAS SOCCER ACADEMY",300000.0
2017-08-25T00:00:00Z,103956,"BUKHOSIBETFU  PRIMARY SCHOOL",293300.0
2017-09-07T00:00:00Z,103960,"IKAGENG SELF",137900.0
2017-08-01T00:00:00Z,103961,"MOSULI HOME BASED CARE & REHAB",80000.0
2017-11-02T00:00:00Z,103961,"MOSULI HOME BASED CARE & REHAB",65500.0
2017-08-23T00:00:00Z,103962,"MAVHINA PRIMARY SCHOOL",290000.0
2017-08-15T00:00:00Z,103964,"CEDAR SECONDARY SCHOOL",250000.0
2017-12-12T00:00:00Z,103975,VUSISIZWE,500000.0
2017-08-30T00:00:00Z,103976,"CHILD WELFARE SOUTH AFRICA: HELDERBERG",319300.0
2017-11-17T00:00:00Z,103980,"HELPING HAND HOME BASED CARE",329400.0
2017-10-27T00:00:00Z,103988,"THUSHA BATHO DROPPING CENTRE",45000.0
2018-02-23T00:00:00Z,103992,"NADIN CONVENT PRIMARY SCHOOL",146286.24
2018-01-25T00:00:00Z,103997,CHRISTELIK,500000.0
2017-08-17T00:00:00Z,104002,"MLONYENI COMBINED SCHOOL",300000.0
2017-09-20T00:00:00Z,104011,"A C F S COMMUNITY EDUCATION & FEEDING SCHEME",1295000.0
2017-08-21T00:00:00Z,104012,"WANDERERS FOOTBALL CLUB",96278.1
2017-11-20T00:00:00Z,104013,"SAIL AFRICA YOUTH DEVELOPMENT FOUNDATION",299250.0
2017-08-15T00:00:00Z,104015,"HERMANUS PRIMARY SCHOOL",148000.0
2017-08-30T00:00:00Z,104019,"PFANANI HOME BASED CARE AND AIDS AWARENESS",50000.0
2017-11-14T00:00:00Z,104040,"REABETSWE YOUTH TRAINING CENTER",94400.0
2017-11-20T00:00:00Z,104050,"PRINCE SOJIYISA HIGH SCHOOL",300000.0
2017-08-17T00:00:00Z,104051,"EKLOLWENI PRIMARY SCHOOL",300000.0
2017-08-30T00:00:00Z,104054,"GUGULETHU ST. BENEDICT'S HOME FOR THE AGED",352000.0
2017-06-05T00:00:00Z,104068,"BOLENG ARTS FOUNDATION",120000.0
2017-10-18T00:00:00Z,104068,"BOLENG ARTS FOUNDATION",30000.0
2017-08-23T00:00:00Z,104070,"IRIS HOUSE CHILDREN'S HOSPICE",250000.0
2017-12-20T00:00:00Z,104070,"IRIS HOUSE CHILDREN'S HOSPICE",91950.0
2017-06-13T00:00:00Z,104072,"WESTGATE TRADITIONAL DANCERS",70000.0
2017-08-17T00:00:00Z,104075,"MORIBO MUSIC DEVELOPMENT AND PROMOTIONS",626240.0
2017-10-27T00:00:00Z,104076,"FAXAR YOUNG BROTHERS FOOTBALL CLUB",49980.0
2017-08-01T00:00:00Z,104079,"NORTHERN CAPE OLDER PERSONS' FORUM",121393.0
2017-11-17T00:00:00Z,104081,"QINISO TRUST",80000.0
2017-10-19T00:00:00Z,104090,"DEVELOPMENT THEATRE ORGANISATION",899200.0
2017-08-25T00:00:00Z,104091,"MPUMELELO PRIMARY SCHOOL",283268.46
2017-11-14T00:00:00Z,104098,"MORWAKOLA DROP",288016.0
2017-10-27T00:00:00Z,104100,"NOTHERN CAPE DRUG REHABILITATION CENTRE",300000.0
2018-03-16T00:00:00Z,104101,"HURLYVALE PRIMARY SCHOOL",500000.0
2017-10-27T00:00:00Z,104111,"GOLANG EDUCATIONAL OUTREACH",128033.0
2017-09-20T00:00:00Z,104114,"CRIME & DRUGS  FREE FOUNDATION",80000.0
2017-08-25T00:00:00Z,104121,"THE BROOK PRIMARY SCHOOL",298935.0
2017-06-26T00:00:00Z,104124,"ORANGE FARM DANCE THEATRE",200212.0
2017-06-05T00:00:00Z,104129,"AFRICAN PEOPLE ART ASSOCIATION",70000.0
2017-08-21T00:00:00Z,104130,"NONIKELA PRIMARY SCHOOL",249543.0
2017-08-30T00:00:00Z,104137,"SIKOTHINI PRIMARY SCHOOL",249500.0
2017-09-19T00:00:00Z,104151,"GEORGE CALTEX PRIMARY SCHOOL",298353.65
2017-08-30T00:00:00Z,104159,VRYSTAAT,350087.0
2017-11-15T00:00:00Z,104162,"KWAMTHOLO PRIMARY SCHOOL",249543.0
2017-10-27T00:00:00Z,104169,"NGANGELIZWE VICTIM SUPPORT CENTRE ORGNISATION",80000.0
2017-08-23T00:00:00Z,104176,"SIPRUTH AIDS ORPHANS AND COMMUNITY ORGANIZATION",80000.0
2017-11-24T00:00:00Z,104179,"BACK HOME FOUNDATION",40000.0
2017-08-23T00:00:00Z,104189,"LUJOJWANA PRIMARY SCHOOL",250000.0
2017-08-23T00:00:00Z,104198,"MTHINGANA HIGH SCHOOL",250000.0
2017-08-17T00:00:00Z,104200,"ESIYALWINI PRIMARY SCHOOL",300000.0
2017-08-17T00:00:00Z,104202,"OVUKANENI PUBLIC PRIMARY SCHOOL",300000.0
2017-08-01T00:00:00Z,104205,"HOSPICE RICHTERSVELD",352132.0
2017-11-14T00:00:00Z,104210,"LEBOGANG AGED CLUB",92500.0
2017-11-20T00:00:00Z,104212,"MATOME PRE",96000.0
2018-01-29T00:00:00Z,104225,EL,110817.0
2017-11-15T00:00:00Z,104231,"HOPE MULTI",180000.0
2017-06-15T00:00:00Z,104233,"NGOMA PEOPLE THREATRE",616000.0
2017-08-21T00:00:00Z,104236,"LUVOLWETFU PRIMARY SCHOOL",300000.0
2017-05-25T00:00:00Z,104238,"Agape Family Life Center",142500.0
2017-10-27T00:00:00Z,104243,"TAU KOLOBE OLD AGE CENTRE",92240.0
2017-08-23T00:00:00Z,104247,"GUGULETHU ULIBHONGOLWETHU SPORT DEVELOPMENT ORGANISATION",51000.0
2017-09-19T00:00:00Z,104248,"MALANDA PRIMARY",298353.65
2017-08-21T00:00:00Z,104252,"NSABALELE PRIMARY SCHOOL",285653.65
2017-08-23T00:00:00Z,104261,"THANDIZWE PRIMARY SCHOOL",249543.0
2017-11-24T00:00:00Z,104262,"IKHWEZI PRIMARY SCHOOL",249500.0
2017-10-19T00:00:00Z,104286,"WOZA SONKE ORGANISATION",26000.0
2017-11-20T00:00:00Z,104305,"FADOCSA LIRU (FADOCSA LEARNING AND INFORMATION RESOURCE UNIT)",46550.0
2018-01-16T00:00:00Z,104317,"LIGHT OF NATION YOUTH PROJECTS",160000.0
2017-10-27T00:00:00Z,104318,"NJ MAHLANGU SECONDARY SCHOOL",265000.0
2017-08-01T00:00:00Z,104345,"BATHO KOPANANG ORGANIZATION",82500.0
2017-11-14T00:00:00Z,104350,"PHEDISANG BANA REARABETSWE CENTRE FOR THE DISABLED",293884.0
2017-12-21T00:00:00Z,104361,"QUADRIPLEGIC ASSOCIATION",713300.0
2017-10-19T00:00:00Z,104362,"Reliable Action",50000.0
2017-10-19T00:00:00Z,104365,"REGENCY FOUNDATION NETWORK",320000.0
2017-10-19T00:00:00Z,104370,"LEBONE AIDS CARE PROJECT",122000.0
2017-08-30T00:00:00Z,104372,"EDMUND RICE CAMPS",191705.0
2017-10-19T00:00:00Z,104383,"NATIONAL CHILDRENS THEATRE TRUST",666480.0
2018-02-28T00:00:00Z,104387,"KUMKA EARLY DEVELOPMENT INDEX",139300.0
2017-10-19T00:00:00Z,104391,"THANDANANI MEALS ON WHEELS COMMUNITY SERVICES",90000.0
2017-10-19T00:00:00Z,104403,"GEM PRIMARY SCHOOL",300000.0
2017-12-21T00:00:00Z,104404,MENLO,50000.0
2017-11-21T00:00:00Z,104418,"ARTISTICAN  STUDIOS",152000.0
2017-10-12T00:00:00Z,104429,"EHLEZENI PRIMARY SCHOOL",300000.0
2017-11-30T00:00:00Z,104431,"IGUGULAMANYONI  JUNIOR PRIMARY SCHOOL",300000.0
2017-12-21T00:00:00Z,104442,"IKHAYA LENJABULO ORGANIZATION",50000.0
2017-09-28T00:00:00Z,104444,"M P MOKOENA PRIMARY SCHOOL",296949.0
2018-02-23T00:00:00Z,104452,"MGQWABAGQWABA PRIMARY SCHOOL",299098.18
2017-10-19T00:00:00Z,104455,"VRYSTAAT VERSORGING IN AKSIE AVONDVREDE TEHUIS BERJAADES",104800.0
2017-10-19T00:00:00Z,104456,PHINDA,160000.0
2017-12-20T00:00:00Z,104475,"DUTYWA WOMEN SUPPORT CENTRE",84000.0
2017-07-20T00:00:00Z,104485,"TSHEPANO HOME BASED CARE",80000.0
2017-08-01T00:00:00Z,104496,"MOGOMOTSI  DROP",252500.0
2017-10-19T00:00:00Z,104507,"PROVINCIAL MANAGEMENT COMMITTEE OF YOUTH CARE CENTRE IN THE FREE STATE",274000.0
2017-11-20T00:00:00Z,104515,"F.A.M.S.A BOLAND OVERBERG",492712.0
2017-11-20T00:00:00Z,104517,"DIE AFRIKAANSE CHRISTELIKE VROUEVERENIGING STRAND",420878.0
2017-10-19T00:00:00Z,104518,"SOUTHERN CAPE EDUCATION TRUST",380000.0
2017-10-27T00:00:00Z,104532,"COLOSA JUNIOR SECONDARY SCHO0L",298370.0
2017-10-19T00:00:00Z,104536,"ITEKE O DIRELE SETSHABA HOME BASED CARE",80000.0
2017-11-30T00:00:00Z,104539,"LEFELO LA KUTLWELO BOTLHOKO COMMUNITY CENTRE",495200.0
2018-02-09T00:00:00Z,104540,"BANA BA THARI COMMUNITY BASED ORGANISATION",503000.0
2017-11-30T00:00:00Z,104541,"UMJINDI CREATIVE AND CULTURAL INDUSTRIES OF SOUTH AFRICA",209177.0
2018-03-02T00:00:00Z,104558,"NOTHERN AREAS SOCCER BOARD",86000.0
2017-11-14T00:00:00Z,104561,"JERUSALEM HOME  BASED CARE",52800.0
2017-10-19T00:00:00Z,104589,"GIRLS FOR FUTURE ORGANISATION",62000.0
2017-12-21T00:00:00Z,104607,"LESEDI LABATJHA REHABILITATION CENTRE",71200.0
2017-12-05T00:00:00Z,104614,VUKA,32000.0
2017-11-30T00:00:00Z,104615,"QEDUSIZI COMMUNITY BASED DROP",45000.0
2017-12-20T00:00:00Z,104623,"WEST RAND SOCCER LEGEND",56000.0
2017-10-19T00:00:00Z,104625,"LEKGALONG PRIMARY SCHOOL",300000.0
2017-07-26T00:00:00Z,104630,"UNIVERSITY OF SPORTS SOUTH AFRICA",2000000.0
2017-12-21T00:00:00Z,104632,"104632VELEMSENI COMMUNITY DEVELOPMENT",60000.0
2017-10-27T00:00:00Z,104634,"YOUNG LEED FOOTBALL CLUB",199713.0
2017-12-20T00:00:00Z,104670,"THE JOHANNESBURG CHILDREN'S HOME",1590500.0
2017-11-30T00:00:00Z,104688,"HLUVUKANI HOME BASED CARE CENTRE",77832.0
2017-11-30T00:00:00Z,104689,"ISLINGTON HOME COMMUNITY BASED CARE",60560.0
2017-11-30T00:00:00Z,104698,"RE A KGONA MANKWENG DROP IN CENTRE FOR ORPHANS AND VULNERABLE CHILDREN",107000.0
2017-10-27T00:00:00Z,104730,"MASWAKAZI JJUNIOR SECONDARY SCHOOL",300000.0
2018-02-28T00:00:00Z,104732,KWA,300000.0
2017-12-21T00:00:00Z,104742,"CORONATIONVILLE CARE CENTRE AND WORKSHOPS ( THE CENTRO)",351829.0
2017-10-27T00:00:00Z,104755,"MTWAKU JUNIOR SECONDARY SCHOOL",300000.0
2017-10-27T00:00:00Z,104756,"MDABUKA JSS",300000.0
2017-10-19T00:00:00Z,104764,"TSWELOPELE COMMUNITY PROJECTS",76900.0
2017-10-19T00:00:00Z,104766,"GOOD SHERPHERD MISSION",129130.0
2017-10-19T00:00:00Z,104769,"AGCC HEARTS AND HANDS ELC",182519.0
2017-10-19T00:00:00Z,104771,ARE,80597.0
2017-11-20T00:00:00Z,104773,"SEAL COLLEGE",230000.0
2018-02-09T00:00:00Z,104774,"COLVILLE COMMUNITY PROJECT",57617.0
2017-10-19T00:00:00Z,104775,"BRIDGETOWN THEATRE COMPANY",346000.0
2017-11-23T00:00:00Z,104782,"THUTHUKISA IMPILO ORGANIZATION",43500.0
2017-11-23T00:00:00Z,104787,"KUJABULENI PRIMARY SCHOOL",293600.0
2017-11-23T00:00:00Z,104788,"TIRISANO OLD AGE CARE CENTRE",87500.0
2017-10-27T00:00:00Z,104796,"THE HELEN BISHOP ORTHOPAEDIC AFTER",230000.0
2017-12-21T00:00:00Z,104801,"PHUTHANANG CARE FOR THE AGED",380980.0
2017-11-20T00:00:00Z,104804,"MAROBALA OLD AGE CENTER",100000.0
2017-11-23T00:00:00Z,104805,"MAFEFE DISABILITY ORGANISATION",62900.0
2017-11-23T00:00:00Z,104806,"RATANANG VICTIM SUPPORT CENTRE",100000.0
2017-11-23T00:00:00Z,104810,"ANAVARATA DANCE INSTITUTE",254000.0
2017-12-20T00:00:00Z,104812,"S A V F ZEERUST",188650.0
2018-03-02T00:00:00Z,104813,"SAKHISIZWE COMMUNITY PROJECT",30500.0
2017-10-19T00:00:00Z,104819,"BANCHO PRIMARY SCHOOL",300000.0
2017-07-26T00:00:00Z,104840,"Vhembe Traditional Entertainment Organisation",2400000.0
2017-10-27T00:00:00Z,104841,"LENDINGWE PRIMARY SCHOOL",309810.5
2017-10-27T00:00:00Z,104844,"NUWERUS NAPIER NASORG EN JEUGSENTRUM",320593.0
2017-12-12T00:00:00Z,104856,"DIE VROUE AKSIE GOEP",61709.0
2017-11-23T00:00:00Z,104869,"PLOUGH BACK TO THE COMMUNITIES",1057641.0
2017-11-23T00:00:00Z,104900,THABO,299179.0
2017-11-23T00:00:00Z,104905,"ST CLEMENT'S HOME BASED CARE PROJECT",283650.0
2017-11-15T00:00:00Z,104923,"VOORWAARTS INTERMEDIATE SCHOOL",240822.0
2017-10-19T00:00:00Z,104943,"LEWENSULUS SENTRUM VIR BEJAARDES MARQUARD",112500.0
2017-10-27T00:00:00Z,104946,SIVILE,30000.0
2017-11-23T00:00:00Z,104949,"MARANG I/S",300000.0
2018-03-16T00:00:00Z,104967,"ATTERIDGEVILLE/SAULSVILLE ASSOCIATION FOR PEOPLE WITH DISABILITIES",178500.0
2017-10-27T00:00:00Z,104974,"VILLAGERS WITTEWATER RVK",25894.0
2017-10-19T00:00:00Z,104988,"THABANG PUBLIC SCHOOL",300000.0
2017-11-14T00:00:00Z,104991,"ITSHEPHENG SENIOR CITIZENS MULTIPURPOSE CLUB",100000.0
2017-12-20T00:00:00Z,104998,"PHEDISHANG BUTSWANA DROP IN CENTRE",70000.0
2017-11-20T00:00:00Z,105002,"VROUE AKSIE ONTWIKKELINGS PROJEKTE",516765.0
2018-02-15T00:00:00Z,105004,"ZIMISELENI EDUCARE CENTRE ORGANISATION",38044.0
2017-11-23T00:00:00Z,105005,"SILWERHOF TEHUIS VIR BEJAARDES",60000.0
2017-11-23T00:00:00Z,105007,GIENNIE,90000.0
2017-11-20T00:00:00Z,105011,"EL SHADDAI DROP IN CENTRE",54500.0
2017-11-30T00:00:00Z,105012,"KOPANANG SOUP KITCHEN",474270.0
2017-12-21T00:00:00Z,105019,"105019 MPIYAKHE HIGH SCHOOL",298810.95
2017-10-19T00:00:00Z,105023,LETSHA,300000.0
2017-11-23T00:00:00Z,105026,"REIKEMISEDITSE I/S",300000.0
2017-11-23T00:00:00Z,105037,"MTITITI DROP IN CENTRE",40000.0
2017-10-19T00:00:00Z,105042,"RORISANG PRIMARY SCHOOL",300000.0
2017-12-20T00:00:00Z,105057,"TIKWANA COMPREHENSIVE SCHOOL",299291.0
2017-11-23T00:00:00Z,105060,"SINANI KWAZULU",593500.0
2017-11-23T00:00:00Z,105064,"WSM MALOTLE P/S",225935.0
2017-10-19T00:00:00Z,105076,"WESSEL MAREE SECONDARY SCHOOL",281187.0
2017-11-23T00:00:00Z,105080,"SUMMERVILLE PF/S",287602.0
2017-10-27T00:00:00Z,105085,"WELVERDIEND HOME COMMUNITY BASED CARE",35595.0
2017-12-20T00:00:00Z,105086,THUTO,300000.0
2017-11-23T00:00:00Z,105114,"DIPHAKWENG P/S",300000.0
2017-10-19T00:00:00Z,105115,"SANDERSVILLEI COMBINED SCHOOL",294234.0
2017-11-23T00:00:00Z,105118,"ITEBOHELENG P/S",283350.0
2017-11-23T00:00:00Z,105130,"PRIDE OF THE DISABLED",320000.0
2017-12-20T00:00:00Z,105134,"BOKAMOSO YOUTH SERVICE CENTRE",34000.0
2017-11-24T00:00:00Z,105154,"WOZA MOYA COMMUNTY DEVELOPMENT PROJECT",313975.0
2017-12-20T00:00:00Z,105175,"MARANG HOME BASE CARE",120000.0
2018-02-23T00:00:00Z,105210,"MASISUKUMENI TRUST",650000.0
2017-12-20T00:00:00Z,105227,"UBUHLE BEZWE, THE WISE GIRLZ",41800.0
2018-02-23T00:00:00Z,105234,"M.O. MASHEGO LOWER PRIMARY SCHOOL",299550.0
2018-01-11T00:00:00Z,105246,AMARI,274024.0
2018-02-15T00:00:00Z,105261,BA,80000.0
2018-01-16T00:00:00Z,105274,"SAKHA ISIZWE SAKUSASA COMMUNITY DEVELOPMENT",42000.0
2017-11-20T00:00:00Z,105287,"KUTLWANONG SOUP KITCHEN",56394.0
2017-12-20T00:00:00Z,105292,"THE FAMILY AFRICA",470000.0
2017-12-20T00:00:00Z,105298,"TUTELA GESINSORG/ FAMILY CARE ALBERTON",448820.0
2017-10-19T00:00:00Z,105321,"HOJI PRIMARY SCHOOL",300000.0
2018-01-11T00:00:00Z,105334,"YOUTH WITH A MISSION FOUNDATION",100000.0
2018-03-14T00:00:00Z,105340,"ENHLANHLENI ISIBANI SEZWE ORGANISATION",38100.0
2018-01-11T00:00:00Z,105369,"USIKO STELLENBOSCH",500000.0
2017-10-27T00:00:00Z,105371,"TSOGO SECONDARY SCHOOL",296730.0
2017-11-24T00:00:00Z,105377,"LITTLE EDEN SOCIETY FOR THE CARE OF PERSONS WITH MENTAL HANDICAP",950000.0
2017-10-19T00:00:00Z,105378,"MOTHEO CHILDRENS CENTRE",50000.0
