Date,Project,Name,Province,Sector,Amount
2017-11-23,104783,ROYALTY SOAPIE  FOUNDATION,GP,ARTS,482000.0
2018-01-11,104784,KWAMKHUMBUZI PRIMARY SCHOOL,KZN,SPORTS,300000.0
2017-11-23,104787,KUJABULENI PRIMARY SCHOOL,KZN,SPORTS,293600.0
2017-11-23,104788,TIRISANO OLD AGE CARE CENTRE,NULL,CHARITIES,87500.0
2017-12-12,104791,WAENHUISKRANS ARNISTON COMMUNITY DEVELOPMENT TRUST,WC,ARTS,1100000.0
2017-10-27,104792,WESBANK TENNIS CLUB,WC,SPORTS,25000.0
2017-10-27,104796,THE HELEN BISHOP ORTHOPAEDIC AFTER-CARE HOME,NC,CHARITIES,230000.0
2018-01-23,104797,MUTHEO SOCIAL SERVICES,LP,CHARITIES,35000.0
2017-11-20,104798,DIPHETHOGO COMMUNITY DEVELOPMENT CENTRE,NC,CHARITIES,51064.0
2017-11-23,104800,MUSIC EDUCATION CENTRE FOR ARTS,GP,ARTS,403000.0
2017-12-21,104801,PHUTHANANG CARE FOR THE AGED,NC,CHARITIES,380980.0
2017-08-25,104803,TLHAKANANG HIGH SCHOOL,LP,SPORTS,299995.0
2017-11-20,104804,MAROBALA OLD AGE CENTER,LP,CHARITIES,100000.0
2017-11-23,104805,MAFEFE DISABILITY ORGANISATION,MP,CHARITIES,62900.0
2017-11-23,104806,RATANANG VICTIM SUPPORT CENTRE,NC,CHARITIES,100000.0
2017-10-19,104807,ARE AGISANENG COMMUNITY SERVICES,NW,CHARITIES,50100.0
2017-11-23,104810,ANAVARATA DANCE INSTITUTE,GP,ARTS,254000.0
2017-12-20,104812,S A V F ZEERUST,NW,CHARITIES,188650.0
2018-03-02,104813,SAKHISIZWE COMMUNITY PROJECT,KZN,CHARITIES,30500.0
2017-11-23,104815,ECANCANE PRIMARY SCHOOL,KZN,SPORTS,300000.0
2018-02-23,104818,MADEYA PRIMARY SCHOOL,KZN,SPORTS,300000.0
2017-10-19,104819,BANCHO PRIMARY SCHOOL,NW,SPORTS,300000.0
2018-03-07,104825,MVUTSHINI ORPHANS CARE AND COMMUNITY DEVELOPMENT,KZN,CHARITIES,56779.0
2017-11-20,104828,KELEBOGILE DAY CARE CENTRE,NW,CHARITIES,163500.0
2017-12-21,104829,EZIHLABENI PRIMARY SCHOOL,KZN,SPORTS,300000.0
2017-10-27,104830,RADIPEU PRIMARY SCHOOL,GP,SPORTS,300000.0
2017-12-21,104832,JOJINGWENYA PRIMARY SCHOOL,KZN,SPORTS,300000.0
2017-12-21,104833,NGONGOLO PRIMARY SCHOOL,KZN,SPORTS,300000.0
2017-09-28,104838,CLARENS INTERMEDIATE SCHOOL,FS,SPORTS,275977.0
2017-07-26,104840,Vhembe Traditional Entertainment Organisation,LP,ARTS,2400000.0
2017-11-02,104840,VHEMBE TRADITIONAL ENTERTAINMENT ORGANISATION,LP,ARTS,600000.0
2017-10-27,104841,LENDINGWE PRIMARY SCHOOL,LP,SPORTS,309810.5
2017-12-12,104842,MMADIRA DAY CARE CENTRE,NW,CHARITIES,120246.0
2017-10-27,104844,NUWERUS NAPIER NASORG EN JEUGSENTRUM,WC,CHARITIES,320593.0
2017-11-23,104846,SICELUKUKHANYA HIGH SCHOOL,KZN,SPORTS,252449.3
2017-10-27,104847,NATIONAL YOUTH FOUNDATION TRUST,WC,ARTS,309000.0
2017-12-20,104848,NETWORTH FOUNDATION,GP,ARTS,191840.0
2018-02-23,104850,RISING SUN HOME,GP,CHARITIES,80000.0
2017-09-28,104851,DANIEL KHAZAMULA RIKHOTSO FOUNDATION NPC,LP,SPORTS,250000.0
2017-12-20,104852,FOURIESBURG INTERMEDIATE SCHOOL,FS,SPORTS,270000.0
2017-10-02,104853,THEBE PUBLIC SCHOOL,FS,SPORTS,252359.0
2018-02-23,104855,MPUNGANE PRIMARY SCHOOL,KZN,SPORTS,300000.0
2017-12-12,104856,DIE VROUE AKSIE GOEP,WC,CHARITIES,61709.0
2017-10-02,104860,DEVELOPING INTERNATIONAL GOLF SA,GP,SPORTS,50000.0
2017-11-23,104861,BRONVILLE PRIMARY SCHOOL,FS,SPORTS,250000.0
2017-11-23,104862,CAPE TOWN SOCIETY FOR THE BLIND,WC,CHARITIES,2108446.0
2017-10-02,104863,TSHEPANO III PUBLIC SCHOOL,FS,SPORTS,298449.02
2017-11-23,104868,EMHLUNGWINI PRIMARY SCHOOL,KZN,SPORTS,300000.0
2017-11-23,104869,PLOUGH BACK TO THE COMMUNITIES,MP,ARTS,1057641.0
2017-11-23,104872,RANTJIESVLAKTE PRIMARY SCHOOL,KZN,SPORTS,300000.0
2017-11-23,104876,PHULENG PRIMARY SCHOOL,FS,SPORTS,300000.0
2017-11-23,104877,LULWAZI LWETHU,WC,CHARITIES,47000.0
2017-11-20,104879,MMASERA DROP IN CENTRE,LP,CHARITIES,90000.0
2017-09-20,104880,RADEBE DEVELOPMENT TRUST NPC,NW,ARTS,79000.0
2017-11-23,104881,EKHOKHWANE PRIMARY,KZN,ARTS,100000.0
2017-09-20,104884,THE SOCIAL COHESION TRUST,GP,ARTS,1948000.0
2017-11-20,104885,FUKAMA PRIMARY SCHOOL,GP,SPORTS,299728.0
2017-09-19,104886,ZABILONI COMMUNITY DEVELOPMENT,GP,ARTS,450000.0
2017-10-27,104887,VULINDLELA SENIOR SECONDARY SCHOOL,EC,SPORTS,300000.0
2017-10-02,104888,BOIKEMISETSO PUBLIC SCHOOL,FS,SPORTS,200000.0
2018-01-16,104892,MAHLAHLAMELA COMBINED PRIMARY SCHOOL,KZN,SPORTS,300000.0
2018-02-15,104893,LANGELITSHA SENIOR PRIMARY SCHOOL,EC,SPORTS,297250.0
2017-09-28,104894,DITHOTANENG INTERMEDIATE SCHOOL,FS,SPORTS,300000.0
2017-09-28,104895,PHAPHAMA PUBLIC SCHOOL,FS,SPORTS,300000.0
2018-01-29,104896,SUE LUBBE & FRIENDS,GP,CHARITIES,282288.0
2018-01-16,104899,KZN GOLDEN OLDIES,KZN,SPORTS,105000.0
2017-11-23,104900,THABO -THOKOZA S/S,FS,SPORTS,299179.0
2017-05-30,104902,ZIBSIMODE NPC,GP,ARTS,16211272.0
2017-07-06,104902,ZIBSIMODE NPC,GP,ARTS,4052819.0
2018-02-23,104904,MABHEDLA PRIMARY SCHOOL,KZN,SPORTS,282800.0
2017-11-23,104905,ST CLEMENT'S HOME BASED CARE PROJECT,KZN,CHARITIES,283650.0
2017-10-19,104908,NANA STORY ARTS AND EDUCATION,GP,ARTS,220000.0
2017-12-12,104909,SAKHILE SENIOR PRIMARY SCHOOL,EC,SPORTS,292350.0
2017-09-20,104910,THE SOCIAL COHESION TRUST,GP,MISC,10311097.6
2017-12-05,104911,MOREMELA HOME BASED CARE,MP,CHARITIES,223400.0
2017-12-21,104916,SOUTH ROOTS INTERNATIONAL,WC,ARTS,272960.0
2017-11-30,104917,TLHAKO A THAMAGA PRIMARY SCHOOL,NW,SPORTS,262920.0
2017-07-26,104919,ZIBSILOR,GP,ARTS,8715411.0
2017-09-04,104919,ZIBSILOR,GP,CHARITIES,7939381.0
2018-01-25,104919,ZIBSILOR,GP,CHARITIES,5014346.0
2017-08-25,104920,MAGOBA PRIMARY SCHOOL,LP,SPORTS,300000.0
2017-11-23,104922,MEYIWA JUNIOR SECONDARY SCHOOL,EC,SPORTS,300000.0
2017-11-15,104923,VOORWAARTS INTERMEDIATE SCHOOL,FS,SPORTS,240822.0
2017-10-27,104924,GOSO FOREST JUNIOR SECONDARY SCHOOL,EC,SPORTS,300000.0
2017-10-27,104925,VUKUKHANYE JUNIOR SECONDARY SCHOOL,EC,SPORTS,300000.0
2018-01-16,104930,K2016326351(SOUTH AFRICA) NPC,EC,CHARITIES,62800.0
2017-11-23,104934,DORCAS DIVINE COMMUNITY CENTRE,NW,CHARITIES,50000.0
2017-10-02,104938,KOREA INTERMEDIATE FARM SCHOOL,FS,SPORTS,255500.0
2017-10-19,104940,BALMACARA INTERMEDIATE FARM SCHOOL,FS,SPORTS,299820.0
2017-11-30,104941,LEGAE LA RENA DEVELOPMENT CENTRE,LP,CHARITIES,84000.0
2018-01-29,104942,REPHAFOGILE SECONDARY SCHOOL,LP,SPORTS,250000.0
2017-10-19,104943,LEWENSULUS SENTRUM VIR BEJAARDES MARQUARD,FS,CHARITIES,112500.0
2017-10-27,104944,PINELANDS HIGH SCHOOL,WC,SPORTS,268650.0
2017-10-27,104946,SIVILE-REUTLWILE ORGANISATION,FS,CHARITIES,30000.0
2017-10-27,104947,RAINBOW FOUNDATION AND SERVICE DELIVERY,FS,CHARITIES,100107.0
2017-11-23,104949,MARANG I/S,FS,SPORTS,300000.0
2017-12-20,104953,LOWER MZENGE JUNIOR SECONDARY SCHOOL,EC,SPORTS,300000.0
2017-12-21,104955,MAKOSONKE SENIOR PRIMARY SCHOOL,EC,SPORTS,300000.0
2018-02-09,104957,CLUB 60 SENIOR CITIZENS CLUB,WC,CHARITIES,407000.0
2017-10-27,104958,SIPHOTHELAKUKARISE BEADWORK PROJECT,MP,ARTS,350000.0
2017-10-27,104959,SICHWE JUNIOR SECONDARY SCHOOL,EC,SPORTS,300000.0
2017-09-28,104960,MOEMANENG PRIMARY SCHOOL,FS,SPORTS,300000.0
2018-01-19,104961,MOSSELBAY TENNIS CLUB,WC,SPORTS,150000.0
2017-10-27,104963,JO'S SCHOOL,WC,CHARITIES,24300.0
2017-10-02,104964,NTHUTE P/S,FS,SPORTS,190503.0
2017-11-30,104965,BE PART YOLUNTU CENTRE,WC,CHARITIES,169697.0
2017-10-05,104966,LOMANYANENG PRIMARY SCHOOL,NW,SPORTS,299999.36
2018-03-16,104967,ATTERIDGEVILLE/SAULSVILLE ASSOCIATION FOR PEOPLE WITH DISABILITIES,GP,CHARITIES,178500.0
2017-12-12,104970,DUE TIME SKILLS DEVELOPMENT AGRICULTURE,WC,CHARITIES,100000.0
2017-12-20,104972,NGOBOZANA J.S.S,EC,SPORTS,290000.0
2018-02-23,104973,BREDASDORP HIGH SCHOOL,WC,MISC,320000.0
2017-10-27,104974,VILLAGERS WITTEWATER RVK,WC,SPORTS,25894.0
2017-09-28,104975,EDWALENI PRIMARY SCHOOL,MP,SPORTS,299998.0
2017-10-27,104976,QEBEDU JUNIOR SECONDARY SCHOOL,EC,SPORTS,300000.0
2017-11-23,104977,TJANTJELLO PRIMARY SCHOOL,FS,SPORTS,300000.0
2017-12-05,104981,DIKOPANE CHILD CARE,MP,CHARITIES,90000.0
2017-10-02,104984,WELKOM TECHNICAL HIGH SCHOOL,FS,SPORTS,289646.0
2017-09-28,104986,MANTSHATLALA I/S,FS,SPORTS,300000.0
2017-10-19,104988,THABANG PUBLIC SCHOOL,FS,SPORTS,300000.0
2017-11-14,104991,ITSHEPHENG SENIOR CITIZENS MULTIPURPOSE CLUB,LP,CHARITIES,100000.0
2018-02-23,104995,VULINDLELA PRIMARY SCHOOL,FS,SPORTS,300000.0
2017-12-20,104998,PHEDISHANG BUTSWANA DROP IN CENTRE,LP,CHARITIES,70000.0
2018-02-15,104999,SONQOBA CRECHE,KZN,CHARITIES,84272.0
2017-11-20,105000,XITIYISA COMMUNITY PROJECT,LP,CHARITIES,37000.0
2017-10-19,105001,DIKUTWANA DEVELOPMENT CENTRE,LP,ARTS,245000.0
2017-11-20,105002,VROUE AKSIE ONTWIKKELINGS PROJEKTE,NC,CHARITIES,516765.0
2018-02-15,105004,ZIMISELENI EDUCARE CENTRE ORGANISATION,KZN,CHARITIES,38044.0
2017-11-23,105005,SILWERHOF TEHUIS VIR BEJAARDES,NC,CHARITIES,60000.0
2017-11-23,105006,XTREME YOUTH PROJECTS,GP,ARTS,158800.0
2017-11-23,105007,GIENNIE-M FOUNDATIONS,NC,CHARITIES,90000.0
2017-12-20,105009,VELLEM JUNIOR SECONDARY SCHOOL,EC,CHARITIES,300000.0
2017-10-19,105010,ARTS & PAINTING YOUTH DEVELOPMENT,LP,ARTS,184000.0
2018-03-16,105010,ARTS & PAINTING YOUTH DEVELOPMENT,LP,ARTS,46150.0
2017-11-20,105011,EL SHADDAI DROP IN CENTRE,NC,CHARITIES,54500.0
2017-11-30,105012,KOPANANG SOUP KITCHEN,NC,CHARITIES,474270.0
2017-09-28,105014,HOPEFIELD PRIMARY SCHOOL,LP,SPORTS,298860.0
2017-11-20,105016,KEATLHOLELA PRIMARY SCHOOL,NC,SPORTS,293567.0
2017-11-30,105017,ROBANYANE TOTO II PRIMARY,NC,SPORTS,300000.0
2017-12-21,105019,,KZN,SPORTS,298810.95
2017-11-20,105020,REARATA PRIMARY SCHOOL,NC,SPORTS,300000.0
2017-10-19,105022,WILSCOTT UNITED FOOTBALL CLUB,NC,SPORTS,186760.0
2017-10-19,105023,LETSHA-LE-MADUKE,FS,SPORTS,300000.0
2018-01-11,105024,MNQOBOKAZI PRIMARY SCHOOL,KZN,SPORTS,298353.65
2017-11-23,105026,REIKEMISEDITSE I/S,FS,SPORTS,300000.0
2017-10-27,105028,QIBINIG OLD AGE ORGANISATION,FS,CHARITIES,63200.0
2017-11-20,105030,EL SHADDAI SOUP KITCHEN,NC,CHARITIES,38000.0
2018-03-16,105030,EL SHADDAI SOUP KITCHEN,NC,CHARITIES,20000.0
2018-01-19,105031,NGOZA PRIMARY SCHOOL,KZN,SPORTS,300000.0
2017-11-23,105032,LIBUYILE PRIMARY SCHOOL,KZN,SPORTS,298302.7
2017-11-20,105034,AMANDLA DANCA TEATRO ZA,NC,ARTS,396000.0
2017-09-20,105036,THE GENERALS SOCIAL CLUB,MP,SPORTS,66950.0
2017-11-23,105037,MTITITI DROP IN CENTRE,LP,CHARITIES,40000.0
2018-01-11,105039,NIBELA PRIMARY SCHOOL,KZN,SPORTS,293783.2
2017-11-23,105041,THE HOUSE OF SHALOM,KZN,CHARITIES,545769.0
2017-10-19,105042,RORISANG PRIMARY SCHOOL,FS,SPORTS,300000.0
2018-03-16,105044,EBUHLANYANGA JUNIOR SECONDARY SCHOOL,EC,SPORTS,300000.0
2017-12-19,105045,UMBELE WABANTWANA DEVELOPMENT PROJECT,KZN,CHARITIES,400000.0
2017-12-20,105049,HLAYISEKANI DISABLE CENTRE,MP,CHARITIES,677049.0
2017-12-20,105050,SEEISOVILLE PUBLIC SCHOOL,FS,SPORTS,280000.0
2017-11-23,105055,TUTUBOLOHA I/S,FS,SPORTS,295000.0
2017-12-20,105057,TIKWANA COMPREHENSIVE SCHOOL,FS,SPORTS,299291.0
2017-11-23,105060,SINANI KWAZULU-NATAL PROGRAMME FOR SURVIVORS OF VIOLENCE,KZN,CHARITIES,593500.0
2017-10-27,105062,KGOLANE SECONDARY SCHOOL,LP,SPORTS,296300.0
2017-12-20,105063,VAAL AIDS HOME BASED CARE,GP,CHARITIES,218743.0
2017-11-23,105064,WSM MALOTLE P/S,FS,SPORTS,225935.0
2017-10-19,105065,MADIBOHO INTERMEDIATE SCHOOL,FS,SPORTS,300000.0
2017-11-23,105066,NKOLOKOTHO PRIMARY SCHOOL,KZN,SPORTS,298760.45
2017-10-27,105068,STRANDFONTEIN A.F.C (ASSOCIATED FOOTBALL CLUB),WC,SPORTS,196250.0
2017-11-27,105069,ZEVOLI 394,GP,ARTS,1754280.0
2017-10-27,105071,S'BONGILE PRIMARY SCHOOL,MP,MISC,864134.0
2018-01-16,105072,PROJECT PLAYGROUND,WC,CHARITIES,140000.0
2017-11-30,105073,LEKOEBA F.C,FS,SPORTS,63778.0
2017-12-20,105074,MOTSHEPUWA INTERMEDIATE SCHOOL,FS,SPORTS,300000.0
2017-12-20,105075,LETSIBOLO PUBLIC PRIMARY SCHOOL,FS,SPORTS,262917.0
2017-10-19,105076,WESSEL MAREE SECONDARY SCHOOL,FS,SPORTS,281187.0
2017-12-12,105077,MAHLATSWETSA PRIMARY SCHOOL,FS,SPORTS,297781.0
2018-02-28,105079,KWAMSHAYA PRIMARY SCHOOL,KZN,SPORTS,298760.95
2017-11-23,105080,SUMMERVILLE PF/S,FS,SPORTS,287602.0
2017-12-20,105081,VAALPARK PRIMARY SCHOOL,FS,SPORTS,280592.0
2017-11-23,105084,KULA AFRICA STRATEGIC SERVICES,MP,ARTS,512424.0
2017-10-27,105085,WELVERDIEND HOME COMMUNITY BASED CARE,MP,CHARITIES,35595.0
2017-12-20,105086,THUTO - TSEBO PUBLIC SCHOOL,FS,SPORTS,300000.0
2017-11-17,105087,YOUTH CHANNEL GROUP,LP,ARTS,950000.0
2017-10-02,105088,BHEKILANGA INTERMEDIATE SCHOOL,FS,SPORTS,261725.0
2017-11-23,105090,RELEBOHILE I/S,FS,SPORTS,300000.0
2017-12-12,105091,REHOTSE INTERMEDIATE SCHOOL,FS,SPORTS,294122.0
2017-09-28,105093,TWANANANI PRIMARY SCHOOL,LP,SPORTS,300000.0
2017-09-28,105096,XIHLOVO PRIMARY SCHOOL,LP,SPORTS,300000.0
2017-09-28,105097,TSUNDZUKANI PRIMARY SCHOOL,LP,SPORTS,300000.0
2018-02-28,105099,KEARABETSWE PUBLIC SCHOOL,FS,SPORTS,300000.0
2017-09-28,105100,KHUPUKANI PRIMARY SCHOOL,LP,SPORTS,300000.0
2017-09-28,105103,GEORGE HASANI PRIMARY SCHOOL,LP,SPORTS,300000.0
2017-11-23,105107,MABOKE PRIMARY SCHOOL,LP,SPORTS,300000.0
2017-12-20,105110,LERAPO PRIMARY SCHOOL,FS,SPORTS,206496.0
2017-10-19,105112,MOLIBELI PRIMARY SCHOOL,FS,SPORTS,300000.0
2017-10-19,105113,REAHOLA SECONDARY SCHOOL,FS,SPORTS,300000.0
2017-11-23,105114,DIPHAKWENG P/S,FS,SPORTS,300000.0
2017-10-19,105115,SANDERSVILLEI COMBINED SCHOOL,FS,SPORTS,294234.0
2017-10-19,105116,TSIBOGANG CHRISTIAN ACTION GROUP,NW,CHARITIES,91000.0
2017-10-02,105117,SEDIBA THUTO SECONDARY SCHOOL,FS,SPORTS,280052.0
2017-11-23,105118,ITEBOHELENG P/S,FS,SPORTS,283350.0
2017-11-23,105121,SIFUNDZEKHAYA PRIMARY SCHOOL,MP,SPORTS,300000.0
2018-02-23,105122,LOWVELD HIGH SCHOOL,MP,SPORTS,295551.0
2017-12-20,105124,EMPUMALANGA JUNIOR SECONDARY SCHOOL,EC,SPORTS,300000.0
2017-11-14,105125,TE RADEBE THEATRE FOUNDATION,MP,ARTS,460000.0
2017-12-20,105126,BAWANA SENIOR PRIMARY SCHOOL,EC,SPORTS,300000.0
2017-12-20,105128,DEEP RATANDA DEVELOPMENT PROJECTS,GP,CHARITIES,376600.0
2017-11-23,105130,PRIDE OF THE DISABLED,NC,CHARITIES,320000.0
2017-11-23,105132,VUYANI PUBLIC  PRIMARY SCHOOL,WC,SPORTS,300000.0
2017-12-20,105134,BOKAMOSO YOUTH SERVICE CENTRE,NC,CHARITIES,34000.0
2017-12-20,105135,MHLOPHEKAZI SENIOR PRIMARY SCHOOL,EC,SPORTS,300000.0
2017-12-20,105138,THE VILLAGE SAFE HAVEN,GP,CHARITIES,776903.0
2017-09-28,105140,MAHUNTSI SECONDARY SCHOOL,LP,SPORTS,300000.0
2017-09-28,105142,MANTSHA PRIMARY SCHOOL,LP,SPORTS,300000.0
2017-11-24,105143,KHABZA DE KHABZA ART COMMUNITY CENTRE,KZN,ARTS,380000.0
2017-10-19,105145,LIMPOPO SPORTS SCHOOL OF EXCELLENCE,LP,SPORTS,101230.0
2017-09-28,105146,MAMERIRI HIGH SCHOOL,LP,SPORTS,300000.0
2018-02-23,105147,SEKUSILE PRIMARY SCHOOL,MP,SPORTS,99899.0
2017-09-28,105152,HLALUKO SECONDARY SCHOOL,LP,SPORTS,300000.0
2017-09-28,105153,ESAU MOSEDAME PRIMARY SCHOOL,LP,SPORTS,300000.0
2017-11-24,105154,WOZA MOYA COMMUNTY DEVELOPMENT PROJECT,KZN,CHARITIES,313975.0
2017-11-24,105156,BIG FISH COMMUNITY SERVICES,GP,CHARITIES,150000.0
2017-12-20,105159,GOOD SAMARITAN CHILD AND YOUTH CARE CENTRE,EC,CHARITIES,622111.0
2018-01-16,105163,MFULAWEZWE PRIMARY SCHOOL,KZN,SPORTS,298302.7
2017-12-20,105165,PAKAMILE SENIOR PRIMARY SCHOOL,EC,SPORTS,300000.0
2017-12-20,105168,NTSHINGENI JUNIOR SECONDARY SCHOOL,EC,SPORTS,300000.0
2017-12-20,105169,ZWELIVUMILE JUNIOR SECONDARY SCHOOL,EC,SPORTS,300000.0
2017-12-20,105175,MARANG HOME BASE CARE,NC,CHARITIES,120000.0
2017-12-20,105176,MOSO PRIMARY SCHOOL,FS,SPORTS,247728.0
2017-11-20,105177,BAMBANANI HOME BASED CARE,NC,CHARITIES,52100.0
2017-11-20,105178,IDA CORDON MEMORIAL CLUB,NC,CHARITIES,58311.0
2017-10-02,105180,THE SOUTH AFRICAN SPORTS LEGACY MUSEUM,GP,ARTS,5220000.0
2017-10-02,105181,MILABONI PRIMARY SCHOOL,LP,SPORTS,299700.0
2017-10-19,105183,NONG FOOTBALL CLUB,LP,SPORTS,51650.0
2017-10-27,105186,MUDUNUNGU PRIMARY SCHOOL,LP,SPORTS,300000.0
2017-10-02,105188,MARAMANDZHI PRIMARY SCHOOL,LP,SPORTS,299700.0
2018-03-12,105191,GOLDEN ARK CARE CENTRE,GP,CHARITIES,100000.0
2018-01-11,105195,BIZWENI CENTRE FOR CHILDREN WITH DISABILITIES,WC,CHARITIES,492535.0
2018-01-11,105197,BREAST CARE FOUNDATION,WC,CHARITIES,400000.0
2018-01-25,105205,SOUTH AFRICAN MOBILITY FOR THE BLIND TRUST,GP,CHARITIES,140800.0
2018-03-16,105209,NUWE REPUBLIEK PRIMARY SCHOOL,KZN,MISC,320000.0
2018-02-23,105210,MASISUKUMENI TRUST,MP,CHARITIES,650000.0
2017-11-14,105211,IARI,GP,MISC,3830000.0
2017-12-20,105217,FELLOWSHIP WITH YOUTH,GP,CHARITIES,50000.0
2018-02-23,105218,LECHABILE,FS,CHARITIES,100000.0
2017-12-20,105224,SISITASIVE MULTIPURPOSE CENTRE,MP,CHARITIES,200000.0
2017-12-20,105227,"UBUHLE BEZWE, THE WISE GIRLZ",EC,CHARITIES,41800.0
2017-10-19,105228,MUTITITI PRIMARY SCHOOL,LP,SPORTS,300000.0
2018-01-25,105229,MAWANA PRIMARY SCHOOL,KZN,SPORTS,300000.0
2017-10-27,105230,KALAKENG PRIMARY SCHOOL,LP,SPORTS,300000.0
2017-11-24,105232,WILDLIFE POISONING PREVENTION AND CONFLICT RESOLUTION,KZN,ARTS,31829.76
2018-02-23,105234,M.O. MASHEGO LOWER PRIMARY SCHOOL,MP,SPORTS,299550.0
2017-11-24,105235,HLUMA INTERMEDIATE SCHOOL,KZN,ARTS,80000.0
2017-10-27,105239,HLALELANI PRIMARY SCHOOL,LP,SPORTS,298000.0
2017-09-28,105240,THAMBISA SECONDARY SCHOOL,LP,SPORTS,300000.0
2017-11-24,105244,MAPENANE SECONDARY SCHOOL,GP,SPORTS,299570.0
2018-01-11,105246,AMARI-SKOOL SPEC,FS,SPORTS,274024.0
2017-11-24,105248,DAVID MUTSHINYALO SECONDARY SCHOOL,LP,SPORTS,300000.0
2017-12-20,105251,LITHEMBA ELDERLY PROJECT,EC,CHARITIES,50400.0
2017-10-19,105256,MUTSHENA PRIMARY SCHOOL,LP,SPORTS,300000.0
2018-02-28,105257,WEARABLE CREATIVE CENTRE,GP,ARTS,293407.0
2017-12-20,105260,MBAYI JUNIOR SECONDARY SCHOOL,EC,SPORTS,300000.0
2018-02-15,105261,BA-ITIRETSE WOMEN'S ORGANISATION,GP,CHARITIES,80000.0
2018-02-28,105266,UMTENTWENI BOWILING CLUB,KZN,SPORTS,152781.94
2018-02-09,105271,ALBERT MOROKA HIGH SCHOOL,FS,SPORTS,300000.0
2018-01-16,105274,SAKHA ISIZWE SAKUSASA COMMUNITY DEVELOPMENT,KZN,CHARITIES,42000.0
2017-12-20,105275,HOPE TO CARE CENTRE,FS,CHARITIES,100000.0
2017-10-19,105277,HANGALAKANI PRIMARY SCHOOL,LP,SPORTS,300000.0
2017-10-27,105279,BERNINI GIRLS SPORTS CLUB,MP,SPORTS,194948.0
2017-10-27,105284,ERMELO COMMUNITY RADIO STATION,MP,ARTS,2774310.0
2018-03-26,105285,THORNTREE PRIMARY SCHOOL,GP,SPORTS,299728.0
2017-10-19,105286,RE A DIRA DEVELOPMENT FOR THE DISABLED,NW,CHARITIES,429300.0
2017-11-20,105287,KUTLWANONG SOUP KITCHEN,NC,CHARITIES,56394.0
2017-10-19,105288,REITEMOGETSE PRIMARY SCHOOL,NC,SPORTS,300000.0
2017-12-20,105292,THE FAMILY AFRICA,GP,CHARITIES,470000.0
2017-11-24,105295,PAMPIERSTAD CHESS CLUB,NC,SPORTS,127684.0
2017-12-20,105297,AURORA FUNDRAISING AND SPECIAL CARE CENTRE,EC,CHARITIES,955500.0
2017-12-20,105298,TUTELA GESINSORG/ FAMILY CARE ALBERTON,GP,CHARITIES,448820.0
2017-10-27,105299,MADIBENG PRIMARY SCHOOL,NC,SPORTS,300000.0
2017-12-20,105300,LECHABILE SPECIAL NEEDS CARE CENTRE,FS,CHARITIES,1099121.0
2018-03-28,105301,GREAT KEI DISABILITY MULTIPURPOSE CENTRE,EC,CHARITIES,150000.0
2017-12-20,105302,GOOD HOPE DANCE CLUB,GP,ARTS,120000.0
2017-11-24,105303,TEMBA MUSIC PROJECT,GP,ARTS,176000.0
2018-02-09,105305,SALESIAN INSTITUTE YOUTH PROJECT,WC,CHARITIES,383000.0
2018-01-16,105307,KHANANI PRIMARY SCHOOL,LP,SPORTS,300000.0
2017-11-20,105309,LEONTWANI,LP,SPORTS,50000.0
2017-11-24,105316,MAGANGENI PRIMARY SCHOOL,LP,SPORTS,300000.0
2017-10-19,105317,MALEDZA PRIMARY SCHOOL,LP,SPORTS,300000.0
2017-11-24,105318,MAMAHLO PRIMARY SCHOOL,LP,SPORTS,250000.0
2017-11-24,105319,GOBANDLOVU PRIMARY SCHOOL,KZN,SPORTS,300000.0
2017-10-27,105320,TSHIKOMBANI PRIMARY SCHOOL,LP,SPORTS,299400.0
2017-10-19,105321,HOJI PRIMARY SCHOOL,LP,SPORTS,300000.0
2017-12-12,105322,NYAOPE MUST FALL FOUNDATION,LP,CHARITIES,60397.0
2018-02-23,105324,NKOSAZANA PRIMARY SCHOOL,KZN,SPORTS,298760.95
2018-02-15,105325,NQUTSHINI PRIMARY SCHOOL,KZN,SPORTS,291853.65
2018-01-31,105329,PHIRIHADI PRIMARY SCHOOL,FS,SPORTS,38885.0
2017-11-24,105331,BUSH BUCKS FOOTBALL CLUB,NC,SPORTS,161280.0
2018-03-07,105332,BARBERTON COMMUNITY RADIO,MP,ARTS,1784299.0
2018-01-11,105334,YOUTH WITH A MISSION FOUNDATION,LP,CHARITIES,100000.0
2017-10-27,105336,PHAPHAZELA JUNIOR PRIMARY SCHOOL,LP,SPORTS,299290.0
2018-01-16,105337,MPHOTHI PRIMARY SCHOOL,KZN,SPORTS,298810.95
2018-03-14,105340,ENHLANHLENI ISIBANI SEZWE ORGANISATION,KZN,CHARITIES,38100.0
2018-02-28,105341,PHUNGELIHLE PRIMARY SCHOOL,KZN,SPORTS,283800.0
2018-03-07,105343,MPHAKATHINI PRIMARY SCHOOL,KZN,SPORTS,298810.95
2017-07-13,105346,NUNNOVATION AFRICA FOUNDATION,GP,SPORTS,23720000.0
2017-07-13,105347,MAVU,GP,SPORTS,15924960.0
2017-11-30,105348,SAKHIKAMVA COMMUNITY BASED ORGANISATION,EC,ARTS,1121172.0
2017-12-20,105350,MAKWALENI JUNIOR SECONDARY SCHOOL,EC,SPORTS,300000.0
